sentence_id,sentence,target,category,polarity,category_polarity,entailed,start,end
booking_full_51071:0,peace & quiet .,peace & quiet,experience,positive,experience positive,yes,1,4
booking_full_51071:1,it wasn’t five star but that’s what I expected and liked about the property .,it wasn’t five star but that’s what i expected and liked about the property,branding,neutral,branding neutral,yes,0,0
booking_full_51071:2,very thin walls between the double villas .,very thin walls between the double villas,facility,negative,facility negative,yes,1,8
booking_full_23874:0,The host was incredible and cooked us an amazing dinner .,the host was incredible and cooked us an amazing dinner,service,positive,service positive,yes,0,0
booking_full_23874:1,We ate our meal while overlooking probably the best view I’ve ever seen .,we ate our meal while overlooking probably the best view i’ve ever seen,experience,positive,experience positive,yes,0,0
booking_hcm_72124:0,amazing use of space and a great meet and greet .,amazing use of space and a great meet and greet,facility,positive,facility positive,yes,1,11
booking_hcm_72124:1,"Breakfast - excellent , very fresh and different each day .","breakfast - excellent , very fresh and different each day",service,positive,service positive,yes,0,0
booking_hcm_72124:2,"Laundry service - free and done for you , which is just great .","laundry service - free and done for you , which is just great",service,positive,service positive,yes,0,0
booking_hcm_72124:3,Location - whilst not the most central location .,location - whilst not the most central location,amenity,neutral,amenity neutral,yes,0,0
booking_hcm_72124:4,the host got us taxi's as we couldn't use the grab App as we only had a local electronic sim .,the host got us taxi's as we couldn't use the grab app as we only had a local electronic sim,service,positive,service positive,yes,0,0
booking_hcm_72124:5,My husband loved the free gym .,my husband loved the free gym,facility,positive,facility positive,yes,0,0
booking_hcm_72124:6,we did love our stay .,we did love our stay,experience,positive,experience positive,yes,1,6
booking_hcm_72124:7,we did still enjoy our booking .,we did still enjoy our booking,experience,positive,experience positive,yes,1,7
booking_full_66215:0,The homestay is close to the center in a quiet street .,the homestay is close to the center in a quiet street,amenity,neutral,amenity neutral,yes,0,0
booking_full_66215:1,"The beds are big and comfortable , the shower is hot .","the beds are big and comfortable , the shower is hot",facility,positive,facility positive,yes,0,0
booking_full_66215:3,The family is very nice and make you some fine breakfast to start the day .,the family is very nice and make you some fine breakfast to start the day,service,positive,service positive,yes,0,0
booking_hcm_29255:0,Host is a super host with all that means ! super kind and responsive available to all the question and trying to help in any way he can .,host is a super host with all that means ! super kind and responsive available to all the question and trying to help in any way he can,service,positive,service positive,yes,0,0
booking_hcm_29255:1,Thank you for an amazing stay .,thank you for an amazing stay,experience,positive,experience positive,yes,0,0
booking_hcm_29255:2,"Incredible place , beautiful area .","incredible place , beautiful area",facility,positive,facility positive,yes,0,0
booking_hcm_29255:3,the apartment is in a perfect location close to everything .,the apartment is in a perfect location close to everything,amenity,positive,amenity positive,yes,1,11
booking_hcm_29255:4,a gym and a swimming pool you can enjoy .,a gym and a swimming pool you can enjoy,facility,positive,facility positive,yes,1,10
booking_full_340814:0,Everything was perfect .,everything was perfect,branding,positive,branding positive,yes,0,0
booking_full_340814:1,Breakfast was average .,breakfast was average,service,neutral,service neutral,yes,0,0
booking_full_303675:0,Staff very friendly .,staff very friendly,service,positive,service positive,yes,0,0
booking_full_303675:1,room clean .,room clean,facility,positive,facility positive,yes,1,3
booking_full_303675:2,location was great 10 mins walk to beach .,location was great 10 mins walk to beach,amenity,positive,amenity positive,yes,1,9
booking_full_303675:3,Maybe a bit more space on balcony but that's just the way its designed .,maybe a bit more space on balcony but that's just the way its designed,facility,neutral,facility neutral,yes,0,0
booking_hcm_42127:0,Great customer service picking and dropping off at the airport .,great customer service picking and dropping off at the airport,service,positive,service positive,yes,0,0
booking_hcm_42127:1,The staff reached out when my flight landed and were in constant communication until the driver arrived .,the staff reached out when my flight landed and were in constant communication until the driver arrived,service,positive,service positive,yes,0,0
booking_hcm_42127:2,Clean and modern rooms .,clean and modern rooms,facility,positive,facility positive,yes,0,0
booking_hn_24136:0,cleanliness .,cleanliness,facility,positive,facility positive,yes,1,2
booking_hn_24136:1,staff friendliness and assistance .,staff friendliness and assistance,service,positive,service positive,yes,1,5
booking_hn_24136:2,change the toilet cover as its a bit smudgy on the sides .,change the toilet cover as its a bit smudgy on the sides,facility,negative,facility negative,yes,1,13
booking_hn_24136:3,Looks not so clean and its in contrast to the overall cleanliness .,looks not so clean and its in contrast to the overall cleanliness,facility,negative,facility negative,yes,0,0
booking_full_279804:0,"Not bad . Little worn down in a few places , but still okay .","not bad . little worn down in a few places , but still okay",branding,neutral,branding neutral,yes,0,0
booking_full_279804:1,"Location is alright , but it's not close to much of interest .","location is alright , but it's not close to much of interest",amenity,neutral,amenity neutral,yes,0,0
booking_full_279804:2,"Easy to get around by Grab , etc .","easy to get around by grab , etc",amenity,positive,amenity positive,yes,0,0
booking_full_279804:3,"Big window that looked out into an alleyway , but at least it let some light in .","big window that looked out into an alleyway , but at least it let some light in",facility,neutral,facility neutral,yes,0,0
booking_full_279804:4,"Room was mostly clean . Bathroom was nice , shower worked well .","room was mostly clean . bathroom was nice , shower worked well",facility,positive,facility positive,yes,0,0
booking_full_279804:5,Staff was friendly and helpful .,staff was friendly and helpful,service,positive,service positive,yes,0,0
booking_full_279804:6,but communication was difficult at times .,but communication was difficult at times,service,neutral,service neutral,yes,1,7
booking_full_279804:7,The kettle was filthy with the moldy remains of somebody's noodles .,the kettle was filthy with the moldy remains of somebody's noodles,service,negative,service negative,yes,0,0
booking_full_279804:8,Cleaning staff was very noisy in the early mornings .,cleaning staff was very noisy in the early mornings,service,negative,service negative,yes,0,0
